question,label,code
What is the sum of my light sleep percentages over the past 14 days?,346.75,daily_metrics.during('last 14 days')['light_sleep_percent'].sum()
What was my lowest sleep time in the last 14 days?,161.66,daily_metrics.during('last 14 days')['sleep_minutes'].min()
What was the median number of minutes I spent in REM sleep?,68.48,daily_metrics['rem_sleep_minutes'].median()
What was the total number of active zone minutes I had yesterday?,34.84,daily_metrics.during('yesterday')['active_zone_minutes'].sum()
"On days when my heart rate variability is 23 or higher, what is the total distance I've run?",40115.08,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('heart_rate_variability >= 23'))['distance'].sum()"
"Over the past 14 days, how many days did I sleep for more than 411 minutes?",8,daily_metrics.query('sleep_minutes > 411').during('last 14 days')['datetime'].drop_duplicates().count()
What was the standard deviation of my steps taken over the past 30 days?,6085.39,daily_metrics.during('last 30 days')['steps'].std()
What are the different activities I participated in today?,Run,exercise_entries.during('today')['activityName'].drop_duplicates().iloc[0]
What was the standard deviation of my deep sleep minutes over the past 21 days?,21.72,daily_metrics.during('last 21 days')['deep_sleep_minutes'].std()
What was the average number of minutes I spent in light sleep over the past 7 days?,275.33,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
How many days today have I slept for 5 or more hours?,1,daily_metrics.query('sleep_minutes >= 5*60').during('today')['datetime'].drop_duplicates().count()
What was my longest sleep duration in the past 30 days?,542.43,daily_metrics.during('last 30 days')['sleep_minutes'].max()
What was my highest awake percentage over the last 21 days?,20.29,daily_metrics.during('last 21 days')['awake_percent'].max()
What was my average number of REM sleep minutes over the past 21 days?,70.17,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What is my lowest awake percentage?,6.57,daily_metrics['awake_percent'].min()
What was my average awake percentage today?,12.13,daily_metrics.during('today')['awake_percent'].mean()
What was my median REM sleep time in minutes over the past 30 days?,68.48,daily_metrics.during('last 30 days')['rem_sleep_minutes'].median()
What was my highest REM sleep percentage yesterday?,12.21,daily_metrics.during('yesterday')['rem_sleep_percent'].max()
What is the total time I spent running?,46.58,"exercise_entries.query('activityName == ""Run""')['duration'].sum()"
What is my average heart rate during runs when my heart rate exceeds 89?,111.5,"exercise_entries.query('activityName == ""Run"" and averageHeartRate > 89')['averageHeartRate'].mean()"
What is the date of my longest run?,20455.19,"exercise_entries.query('activityName == ""Run""')['distance'].max()"
What was my median number of steps over the last 7 days?,4878.54,daily_metrics.during('last 7 days')['steps'].median()
What is my mean heart rate variability today?,37.99,daily_metrics.during('today')['heart_rate_variability'].mean()
What was my standard deviation of awake percent over the past 21 days?,3.89,daily_metrics.during('last 21 days')['awake_percent'].std()
What was my average number of steps taken yesterday?,6680.37,daily_metrics.during('yesterday')['steps'].mean()
What was my median number of deep sleep minutes over the past 7 days?,58.55,daily_metrics.during('last 7 days')['deep_sleep_minutes'].median()
What was the standard deviation of my deep sleep percentage over the past 30 days?,5.27,daily_metrics.during('last 30 days')['deep_sleep_percent'].std()
What was the standard deviation of my heart rate variability over the past seven days?,16.03,daily_metrics.during('last 7 days')['heart_rate_variability'].std()
What was the highest number of active zone minutes I achieved in the last 14 days?,79.72,daily_metrics.during('last 14 days')['active_zone_minutes'].max()
What was my average number of steps taken today?,2700.75,daily_metrics.during('today')['steps'].mean()
How many days in the last 30 days did I sleep for more than 301 minutes?,20,daily_metrics.query('sleep_minutes > 301').during('last 30 days')['datetime'].drop_duplicates().count()
What was the average percentage of time I spent in light sleep?,60.81,daily_metrics['light_sleep_percent'].mean()
What was my median REM sleep percentage over the past 14 days?,15.55,daily_metrics.during('last 14 days')['rem_sleep_percent'].median()
What was the average percentage of time I spent in deep sleep over the last 30 days?,11.86,daily_metrics.during('last 30 days')['deep_sleep_percent'].mean()
What was the total amount of time I slept yesterday?,475.65,daily_metrics.during('yesterday')['sleep_minutes'].sum()
What is the total number of calories I burned during runs on days when I slept for at least 149 minutes?,365.0,"exercise_entries.query('activityName == ""Run""').on_days(daily_metrics.where('sleep_minutes >= 149'))['calories'].sum()"
What is my highest recorded percentage of REM sleep?,20.18,daily_metrics['rem_sleep_percent'].max()
How many days did I sleep less than 302 minutes?,1,daily_metrics.query('sleep_minutes < 302')['datetime'].drop_duplicates().count()
What was the total amount of time I slept over the last 30 days?,9119.01,daily_metrics.during('last 30 days')['sleep_minutes'].sum()
What is the lowest number of minutes I spent in light sleep?,192.77,daily_metrics['light_sleep_minutes'].min()
What was my mean REM sleep percentage?,14.28,daily_metrics['rem_sleep_percent'].mean()
What was my highest number of REM sleep minutes in the past 14 days?,97.23,daily_metrics.during('last 14 days')['rem_sleep_minutes'].max()
