question,label,code
What is the standard deviation of my awake percentage over the last 7 days?,2.69,daily_metrics.during('last 7 days')['awake_percent'].std()
What is my total number of Active Zone Minutes (AZMs) for treadmill exercises where the AZMs are less than or equal to 78?,2.0,"exercise_entries.query('activityName == ""Treadmill"" and activeZoneMinutes <= 78')['activeZoneMinutes'].sum()"
What was the mean of my resting heart rate over the last 30 days?,62.92,daily_metrics.during('last 30 days')['resting_heart_rate'].mean()
What was my median percentage of deep sleep over the past 30 days?,12.21,daily_metrics.during('last 30 days')['deep_sleep_percent'].median()
What was the average number of calories I burned during my first two aerobic workouts within the last 21 days?,257.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['calories'][:2].mean()"
What was my highest REM sleep percentage in the past 21 days?,27.85,daily_metrics.during('last 21 days')['rem_sleep_percent'].max()
How long did I spend on the treadmill in the last 30 days?,11.03,"exercise_entries.query('activityName == ""Treadmill""').during('last 30 days')['duration'].sum()"
"On days when my light sleep duration is less than or equal to 435 minutes, what is my average calorie burn during treadmill workouts?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('light_sleep_minutes <= 435'))['calories'].mean()"
What was the standard deviation of my deep sleep minutes over the last 30 days?,26.4,daily_metrics.during('last 30 days')['deep_sleep_minutes'].std()
What was the maximum number of minutes I was awake yesterday?,63.0,daily_metrics.during('yesterday')['awake_minutes'].max()
What is the total time I spent on the treadmill for sessions lasting 95 minutes or less?,11.03,"exercise_entries.query('activityName == ""Treadmill"" and duration <= 95')['duration'].sum()"
What was my average REM sleep duration over the past 14 days?,55.98,daily_metrics.during('last 14 days')['rem_sleep_minutes'].mean()
"On days when I burn more than 77 calories, what is my average number of steps on the treadmill?",418.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories > 77'))['steps'].mean()"
What is the total duration of my aerobic workouts over the past 21 days?,117.97,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['duration'].sum()"
What is my median deep sleep percentage for today?,13.73,daily_metrics.during('today')['deep_sleep_percent'].median()
"On days when my heart rate exceeds 50 during treadmill workouts, what is my average calorie burn?",29.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('averageHeartRate > 50'))['calories'].mean()"
What was my lowest percentage of light sleep in the past 14 days?,45.81,daily_metrics.during('last 14 days')['light_sleep_percent'].min()
What is the highest percentage of light sleep I have experienced?,73.99,daily_metrics['light_sleep_percent'].max()
What was the standard deviation of my awake minutes over the past 30 days?,16.93,daily_metrics.during('last 30 days')['awake_minutes'].std()
"On days when I burn less than 79 calories, what is my average treadmill duration?",11.03,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('calories < 79'))['duration'].mean()"
How many days in the last 14 days did I sleep for fewer than 190 minutes?,1,daily_metrics.query('sleep_minutes < 190').during('last 14 days')['datetime'].drop_duplicates().count()
What was my median number of active zone minutes over the last 7 days?,91.57,daily_metrics.during('last 7 days')['active_zone_minutes'].median()
What was my median sleep time over the past 21 days?,438.66,daily_metrics.during('last 21 days')['sleep_minutes'].median()
What was my lowest REM sleep percentage?,3.75,daily_metrics['rem_sleep_percent'].min()
What was the average number of minutes I spent in deep sleep over the past 21 days?,50.65,daily_metrics.during('last 21 days')['deep_sleep_minutes'].mean()
"Over the past 21 days, how many days have I slept for less than 8 hours?",4,daily_metrics.query('sleep_minutes < 8*60').during('last 21 days')['datetime'].drop_duplicates().count()
"On days when I slept for 86 minutes or more, what was my total heart rate during aerobic workouts?",719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('sleep_minutes >= 86'))['averageHeartRate'].sum()"
What was my highest percentage of time awake?,18.69,daily_metrics['awake_percent'].max()
What is the lowest number of REM sleep minutes I have recorded?,17.66,daily_metrics['rem_sleep_minutes'].min()
How many days did I engage in aerobic workouts with a distance of 98 or fewer units?,6,"exercise_entries.query('activityName == ""Aerobic Workout"" and distance <= 98')['datetime'].drop_duplicates().count()"
What was my highest REM sleep duration in the past 14 days?,95.35,daily_metrics.during('last 14 days')['rem_sleep_minutes'].max()
What was my median percentage of time awake during the past 7 days?,8.05,daily_metrics.during('last 7 days')['awake_percent'].median()
How many minutes have I been awake in the last 7 days?,336.3,daily_metrics.during('last 7 days')['awake_minutes'].sum()
What were my lowest daily steps in the last 14 days?,6124.66,daily_metrics.during('last 14 days')['steps'].min()
What is the lowest number of REM sleep minutes I have had?,17.66,daily_metrics['rem_sleep_minutes'].min()
What was the total sum of my heart rates for the last four aerobic workouts I did within the past 14 days?,357.0,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 14 days')['averageHeartRate'][-4:].sum()"
"On the most recent day that I used the treadmill, how many minutes of REM sleep did I have?",60.5,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['rem_sleep_minutes'].mean()"
What were my highest REM sleep minutes during the last 21 days?,127.06,daily_metrics.during('last 21 days')['rem_sleep_minutes'].max()
What is the total number of minutes I slept over the past 21 days?,7554.28,daily_metrics.during('last 21 days')['sleep_minutes'].sum()
What was my median percentage of light sleep?,61.86,daily_metrics['light_sleep_percent'].median()
What is the standard deviation of my light sleep minutes over the past 14 days?,61.63,daily_metrics.during('last 14 days')['light_sleep_minutes'].std()
What was the standard deviation of my deep sleep duration over the past 21 days?,23.11,daily_metrics.during('last 21 days')['deep_sleep_minutes'].std()
What is my average deep sleep percentage?,12.62,daily_metrics['deep_sleep_percent'].mean()
What was the median of my heart rate variability over the past 7 days?,21.3,daily_metrics.during('last 7 days')['heart_rate_variability'].median()
What was the standard deviation of my deep sleep minutes over the past 14 days?,23.81,daily_metrics.during('last 14 days')['deep_sleep_minutes'].std()
What is the minimum amount of sleep I got in the last 14 days?,99.17,daily_metrics.during('last 14 days')['sleep_minutes'].min()
What were my lowest REM sleep minutes in the last 30 days?,17.66,daily_metrics.during('last 30 days')['rem_sleep_minutes'].min()
What is the lowest number of deep sleep minutes I have had?,16.79,daily_metrics['deep_sleep_minutes'].min()
What are my lowest active zone minutes for today?,151.27,daily_metrics.during('today')['active_zone_minutes'].min()
What was my lowest heart rate over the past 14 days?,57.97,daily_metrics.during('last 14 days')['resting_heart_rate'].min()
What was my median number of awake minutes over the past 14 days?,48.55,daily_metrics.during('last 14 days')['awake_minutes'].median()
How many aerobic workouts did I do in the last 7 days?,2,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 7 days').shape[0]"
What was my average number of steps taken over the past 7 days?,10782.76,daily_metrics.during('last 7 days')['steps'].mean()
What is my highest percentage of light sleep?,73.99,daily_metrics['light_sleep_percent'].max()
How many times have I done aerobic workouts in the last 21 days?,4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days').shape[0]"
What are my highest recorded minutes of deep sleep?,102.03,daily_metrics['deep_sleep_minutes'].max()
What was the total number of minutes I spent in light sleep?,7183.83,daily_metrics['light_sleep_minutes'].sum()
How many days have I slept for more than 3 hours within the last 21 days?,18,daily_metrics.query('sleep_minutes > 3*60').during('last 21 days')['datetime'].drop_duplicates().count()
What is my average percentage of deep sleep today?,13.73,daily_metrics.during('today')['deep_sleep_percent'].mean()
What is my total heart rate during aerobic workouts that last 60 minutes or less?,719.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(exercise_entries.where('duration <= 60'))['averageHeartRate'].sum()"
What were my highest deep sleep minutes in the last 14 days?,102.03,daily_metrics.during('last 14 days')['deep_sleep_minutes'].max()
What is my average heart rate for treadmill workouts where my heart rate was at least 44?,90.0,"exercise_entries.query('activityName == ""Treadmill"" and averageHeartRate >= 44')['averageHeartRate'].mean()"
What was the standard deviation of my sleep duration over the past 21 days?,97.7,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What is the standard deviation of my REM sleep minutes over the past 30 days?,27.51,daily_metrics.during('last 30 days')['rem_sleep_minutes'].std()
What is my total active zone minutes (AZM) for aerobic workouts with AZM less than 77?,240.0,"exercise_entries.query('activityName == ""Aerobic Workout"" and activeZoneMinutes < 77')['activeZoneMinutes'].sum()"
What was the standard deviation of my sleep duration over the past 21 days?,97.7,daily_metrics.during('last 21 days')['sleep_minutes'].std()
What is my lowest heart rate variability?,7.11,daily_metrics['heart_rate_variability'].min()
What is the standard deviation of my deep sleep percentage over the past 14 days?,5.43,daily_metrics.during('last 14 days')['deep_sleep_percent'].std()
What was my lowest percentage of time spent awake in the past 7 days?,6.09,daily_metrics.during('last 7 days')['awake_percent'].min()
What is the standard deviation of my awake percentage?,3.94,daily_metrics['awake_percent'].std()
"On days when I sleep for more than 62 minutes, what is my average treadmill duration?",11.03,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 62'))['duration'].mean()"
How many days did I perform aerobic workouts yesterday?,1,"exercise_entries.query('activityName == ""Aerobic Workout""').during('yesterday')['datetime'].drop_duplicates().count()"
What was the median number of minutes I spent in light sleep over the past 7 days?,300.74,daily_metrics.during('last 7 days')['light_sleep_minutes'].median()
How many days did I use the treadmill with a heart rate greater than 3?,1,"exercise_entries.query('activityName == ""Treadmill"" and averageHeartRate > 3')['datetime'].drop_duplicates().count()"
What was my total heart rate variability over the last 30 days?,537.43,daily_metrics.during('last 30 days')['heart_rate_variability'].sum()
What is the standard deviation of the number of steps I have taken?,3095.44,daily_metrics['steps'].std()
What is my total number of steps taken during aerobic workouts on days when I slept deeply for 3 hours or less?,15239.0,"exercise_entries.query('activityName == ""Aerobic Workout""').on_days(daily_metrics.where('deep_sleep_minutes <= 3*60'))['steps'].sum()"
"On days when I have slept for more than 370 minutes, what is the total amount of time I spent on the treadmill?",11.03,"exercise_entries.query('activityName == ""Treadmill""').on_days(daily_metrics.where('sleep_minutes > 370'))['duration'].sum()"
What was the total percentage of time I was awake in the last seven days?,34.11,daily_metrics.during('last 7 days')['awake_percent'].sum()
What has my resting heart rate sum been for the past 21 days?,1171.12,daily_metrics.during('last 21 days')['resting_heart_rate'].sum()
What were my lowest number of awake minutes today?,58.44,daily_metrics.during('today')['awake_minutes'].min()
How many active zone minutes did I have today?,151.27,daily_metrics.during('today')['active_zone_minutes'].sum()
How many days have I done aerobic workouts in the past 21 days?,4,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 21 days')['datetime'].drop_duplicates().count()"
What is the total duration of my aerobic workouts?,175.12,"exercise_entries.query('activityName == ""Aerobic Workout""')['duration'].sum()"
What was my average REM sleep time over the past 21 days?,63.63,daily_metrics.during('last 21 days')['rem_sleep_minutes'].mean()
What was my deep sleep percentage on the most recent day I used the treadmill?,8.78,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['deep_sleep_percent'].mean()"
What was the average number of active zone minutes I had in the past 30 days?,86.99,daily_metrics.during('last 30 days')['active_zone_minutes'].mean()
What was the median number of minutes I spent in light sleep?,281.23,daily_metrics['light_sleep_minutes'].median()
What was my median resting heart rate over the last 30 days?,62.43,daily_metrics.during('last 30 days')['resting_heart_rate'].median()
What was my average sleep duration over the past 30 days?,416.06,daily_metrics.during('last 30 days')['sleep_minutes'].mean()
What was the average number of steps I took in the last 21 days?,11561.28,daily_metrics.during('last 21 days')['steps'].mean()
What was my average number of deep sleep minutes over the last 21 days?,50.65,daily_metrics.during('last 21 days')['deep_sleep_minutes'].mean()
What was my highest number of minutes awake in the last 7 days?,68.19,daily_metrics.during('last 7 days')['awake_minutes'].max()
What is the standard deviation of my sleep time over the past 14 days?,117.6,daily_metrics.during('last 14 days')['sleep_minutes'].std()
What is the average number of steps I walked in the last 14 days?,10776.74,daily_metrics.during('last 14 days')['steps'].mean()
What was my average heart rate variability over the past 14 days?,19.42,daily_metrics.during('last 14 days')['heart_rate_variability'].mean()
What was my total speed during my last five treadmill sessions within the past 21 days?,162.57,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['speed'][-5:].sum()"
What is my total REM sleep percentage for the past 30 days?,350.18,daily_metrics.during('last 30 days')['rem_sleep_percent'].sum()
What is the total number of REM sleep minutes I have had in the last 14 days?,503.84,daily_metrics.during('last 14 days')['rem_sleep_minutes'].sum()
What were my lowest active zone minutes in the past 30 days?,4.0,daily_metrics.during('last 30 days')['active_zone_minutes'].min()
What is the total number of minutes I spent in light sleep over the past 14 days?,2961.01,daily_metrics.during('last 14 days')['light_sleep_minutes'].sum()
What was my highest resting heart rate today?,61.08,daily_metrics.during('today')['resting_heart_rate'].max()
What was my average number of minutes in light sleep over the past 7 days?,278.03,daily_metrics.during('last 7 days')['light_sleep_minutes'].mean()
What was my median number of active zone minutes over the past 21 days?,105.55,daily_metrics.during('last 21 days')['active_zone_minutes'].median()
"On the most recent day I used the treadmill, how long was I awake?",24.86,"daily_metrics.on_days(exercise_entries.where('activityName == ""Treadmill""').max())['awake_minutes'].mean()"
What is my highest number of deep sleep minutes today?,67.36,daily_metrics.during('today')['deep_sleep_minutes'].max()
What was my highest awake percentage today?,11.91,daily_metrics.during('today')['awake_percent'].max()
How many times have I exercised in the last 14 days?,4,exercise_entries.during('last 14 days')['datetime'].count()
What was my total percentage of light sleep over the past 21 days?,920.88,daily_metrics.during('last 21 days')['light_sleep_percent'].sum()
How many days have I used the treadmill in the past 21 days?,1,"exercise_entries.query('activityName == ""Treadmill""').during('last 21 days')['datetime'].drop_duplicates().count()"
What was my median percentage of light sleep over the past 21 days?,63.77,daily_metrics.during('last 21 days')['light_sleep_percent'].median()
"Over the past seven days, how many minutes of REM sleep have I had in total?",283.09,daily_metrics.during('last 7 days')['rem_sleep_minutes'].sum()
How many days did I exercise during the last 7 days?,2,exercise_entries.during('last 7 days')['datetime'].drop_duplicates().count()
What was my median number of steps taken over the last 14 days?,10681.21,daily_metrics.during('last 14 days')['steps'].median()
What was the standard deviation of my resting heart rate over the past 30 days?,3.11,daily_metrics.during('last 30 days')['resting_heart_rate'].std()
What was my resting heart rate on the most recent day I performed an aerobic workout?,58.83,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['resting_heart_rate'].mean()"
How many times have I done aerobic workouts in the last 30 days?,6,"exercise_entries.query('activityName == ""Aerobic Workout""').during('last 30 days').shape[0]"
What is the standard deviation of my REM sleep minutes?,27.51,daily_metrics['rem_sleep_minutes'].std()
"Over the past 14 days, how many days did I sleep for 408 minutes or less?",4,daily_metrics.query('sleep_minutes <= 408').during('last 14 days')['datetime'].drop_duplicates().count()
What has been my average percentage of light sleep over the last 14 days?,62.31,daily_metrics.during('last 14 days')['light_sleep_percent'].mean()
What was my median heart rate variability over the past 7 days?,21.3,daily_metrics.during('last 7 days')['heart_rate_variability'].median()
What was my average heart rate while on the treadmill on days when I ran less than 97 units?,90.0,"exercise_entries.query('activityName == ""Treadmill""').on_days(exercise_entries.where('distance < 97'))['averageHeartRate'].mean()"
What was my heart rate variability on the most recent day I performed an aerobic workout?,23.98,"daily_metrics.on_days(exercise_entries.where('activityName == ""Aerobic Workout""').max())['heart_rate_variability'].mean()"
What has been the total percentage of time I've spent in deep sleep over the past 14 days?,126.61,daily_metrics.during('last 14 days')['deep_sleep_percent'].sum()
What is the median number of minutes I spent in light sleep today?,312.81,daily_metrics.during('today')['light_sleep_minutes'].median()
How many days today did I have fewer than 7 hours of REM sleep?,1,daily_metrics.query('rem_sleep_minutes < 7*60').during('today')['datetime'].drop_duplicates().count()
How many days have I exercised?,13,exercise_entries['datetime'].drop_duplicates().count()
What is my average elevation gain on the treadmill when the elevation gain is 15 or higher?,121.92,"exercise_entries.query('activityName == ""Treadmill"" and elevationGain >= 15')['elevationGain'].mean()"
